dataset,query_id,provider,model,prompt,orientation,judgment_mode,policy,repair,ndcg_at_k,delta_vs_unrepaired,is_cyclic,fas_weight_removed,cell_status,source
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.3333333333333333,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.3333333333333333,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.3333333333333333,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.3333333333333333,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.3333333333333333,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.3333333333333333,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.3333333333333333,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.6309297535714575,0.2975964202381242,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,1.0,0.6666666666666667,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.6309297535714575,0.2975964202381242,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,1.0,0.6666666666666667,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.3333333333333333,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.5,0.16666666666666669,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,30,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,31,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.3706656904013186,-0.07064171895532007,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.3706656904013186,-0.07064171895532007,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.3706656904013186,-0.07064171895532007,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.48381288316677695,0.042505473810138306,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.44130740935663865,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.44130740935663865,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.48381288316677695,0.042505473810138306,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.3889580943680543,-0.05234931498858436,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.38162168437253385,-0.05968572498410479,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.39564672360221187,-0.04566068575442678,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.38162168437253385,-0.05968572498410479,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.48381288316677695,0.042505473810138306,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.36181498356361597,-0.07949242579302268,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,32,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,33,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,35,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,37,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,0,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,4,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,4,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,4,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,4,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,4,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,4,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,4,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
