dataset,regime,query_id,pair_name,method_key,metric,cutoff,greedy,ilp_scip,delta
fiqa,ms1_drop_mutual,446,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.23719771276929622,0.23719771276929622,0.0
fiqa,ms1_drop_mutual,446,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.23719771276929622,0.23719771276929622,0.0
fiqa,ms1_drop_mutual,446,priority_topological_repaired,priority_topological_repaired,MRR,,0.2,0.2,0.0
fiqa,ms1_drop_mutual,446,priority_topological_repaired,priority_topological_repaired,MAP,,0.2,0.2,0.0
fiqa,ms1_drop_mutual,447,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,copeland,copeland_graph_repaired,nDCG@10,10,0.17723928678404774,0.17723928678404774,0.0
fiqa,ms1_drop_mutual,447,copeland,copeland_graph_repaired,nDCG@20,20,0.3191081886500419,0.3191081886500419,0.0
fiqa,ms1_drop_mutual,447,copeland,copeland_graph_repaired,MRR,,0.1,0.1,0.0
fiqa,ms1_drop_mutual,447,copeland,copeland_graph_repaired,MAP,,0.10263157894736842,0.10263157894736842,0.0
fiqa,ms1_drop_mutual,447,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,balance,balance_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,balance,balance_graph_repaired,nDCG@20,20,0.2965353182426804,0.2965353182426804,0.0
fiqa,ms1_drop_mutual,447,balance,balance_graph_repaired,MRR,,0.07142857142857142,0.07142857142857142,0.0
fiqa,ms1_drop_mutual,447,balance,balance_graph_repaired,MAP,,0.08571428571428572,0.08571428571428572,0.0
fiqa,ms1_drop_mutual,447,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,markov,markov_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,markov,markov_graph_repaired,nDCG@20,20,0.2965353182426804,0.2965353182426804,0.0
fiqa,ms1_drop_mutual,447,markov,markov_graph_repaired,MRR,,0.07142857142857142,0.07142857142857142,0.0
fiqa,ms1_drop_mutual,447,markov,markov_graph_repaired,MAP,,0.08571428571428572,0.08571428571428572,0.0
fiqa,ms1_drop_mutual,447,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.2965353182426804,0.2965353182426804,0.0
fiqa,ms1_drop_mutual,447,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.07142857142857142,0.07142857142857142,0.0
fiqa,ms1_drop_mutual,447,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.08571428571428572,0.08571428571428572,0.0
fiqa,ms1_drop_mutual,447,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.2965353182426804,0.2965353182426804,0.0
fiqa,ms1_drop_mutual,447,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.07142857142857142,0.07142857142857142,0.0
fiqa,ms1_drop_mutual,447,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.08571428571428572,0.08571428571428572,0.0
fiqa,ms1_drop_mutual,447,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,topological_repaired,topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,topological_repaired,topological_repaired,nDCG@20,20,0.3210398771760559,0.3210398771760559,0.0
fiqa,ms1_drop_mutual,447,topological_repaired,topological_repaired,MRR,,0.09090909090909091,0.09090909090909091,0.0
fiqa,ms1_drop_mutual,447,topological_repaired,topological_repaired,MAP,,0.10795454545454546,0.10795454545454546,0.0
fiqa,ms1_drop_mutual,447,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,447,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.31290198593371227,0.31290198593371227,0.0
fiqa,ms1_drop_mutual,447,priority_topological_repaired,priority_topological_repaired,MRR,,0.09090909090909091,0.09090909090909091,0.0
fiqa,ms1_drop_mutual,447,priority_topological_repaired,priority_topological_repaired,MAP,,0.09808612440191387,0.09808612440191387,0.0
fiqa,ms1_drop_mutual,448,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,copeland,copeland_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,copeland,copeland_graph_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,copeland,copeland_graph_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,copeland,copeland_graph_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance,balance_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance,balance_graph_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance,balance_graph_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance,balance_graph_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,markov,markov_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,markov,markov_graph_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,markov,markov_graph_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,markov,markov_graph_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,topological_repaired,topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,topological_repaired,topological_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,topological_repaired,topological_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,topological_repaired,topological_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,priority_topological_repaired,priority_topological_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,448,priority_topological_repaired,priority_topological_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,copeland,copeland_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,copeland,copeland_graph_repaired,nDCG@20,20,0.1309019901681972,0.1309019901681972,0.0
fiqa,ms1_drop_mutual,449,copeland,copeland_graph_repaired,MRR,,0.09090909090909091,0.09090909090909091,0.0
fiqa,ms1_drop_mutual,449,copeland,copeland_graph_repaired,MAP,,0.09090909090909091,0.09090909090909091,0.0
fiqa,ms1_drop_mutual,449,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,balance,balance_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,balance,balance_graph_repaired,nDCG@20,20,0.12681701683239352,0.12681701683239352,0.0
fiqa,ms1_drop_mutual,449,balance,balance_graph_repaired,MRR,,0.08333333333333333,0.08333333333333333,0.0
fiqa,ms1_drop_mutual,449,balance,balance_graph_repaired,MAP,,0.08333333333333333,0.08333333333333333,0.0
fiqa,ms1_drop_mutual,449,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,markov,markov_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,markov,markov_graph_repaired,nDCG@20,20,0.1309019901681972,0.1309019901681972,0.0
fiqa,ms1_drop_mutual,449,markov,markov_graph_repaired,MRR,,0.09090909090909091,0.09090909090909091,0.0
fiqa,ms1_drop_mutual,449,markov,markov_graph_repaired,MAP,,0.09090909090909091,0.09090909090909091,0.0
fiqa,ms1_drop_mutual,449,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.11480929472601784,0.11480929472601784,0.0
fiqa,ms1_drop_mutual,449,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.0625,0.0625,0.0
fiqa,ms1_drop_mutual,449,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.0625,0.0625,0.0
fiqa,ms1_drop_mutual,449,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.10858087310103355,0.10858087310103355,0.0
fiqa,ms1_drop_mutual,449,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.05263157894736842,0.05263157894736842,0.0
fiqa,ms1_drop_mutual,449,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.05263157894736842,0.05263157894736842,0.0
fiqa,ms1_drop_mutual,449,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,topological_repaired,topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,topological_repaired,topological_repaired,nDCG@20,20,0.12681701683239352,0.12681701683239352,0.0
fiqa,ms1_drop_mutual,449,topological_repaired,topological_repaired,MRR,,0.08333333333333333,0.08333333333333333,0.0
fiqa,ms1_drop_mutual,449,topological_repaired,topological_repaired,MAP,,0.08333333333333333,0.08333333333333333,0.0
fiqa,ms1_drop_mutual,449,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,449,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.12681701683239352,0.12681701683239352,0.0
fiqa,ms1_drop_mutual,449,priority_topological_repaired,priority_topological_repaired,MRR,,0.08333333333333333,0.08333333333333333,0.0
fiqa,ms1_drop_mutual,449,priority_topological_repaired,priority_topological_repaired,MAP,,0.08333333333333333,0.08333333333333333,0.0
fiqa,ms1_drop_mutual,450,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,450,copeland,copeland_graph_repaired,nDCG@10,10,0.17723928678404774,0.17723928678404774,0.0
fiqa,ms1_drop_mutual,450,copeland,copeland_graph_repaired,nDCG@20,20,0.17723928678404774,0.17723928678404774,0.0
fiqa,ms1_drop_mutual,450,copeland,copeland_graph_repaired,MRR,,0.1,0.1,0.0
fiqa,ms1_drop_mutual,450,copeland,copeland_graph_repaired,MAP,,0.1,0.1,0.0
fiqa,ms1_drop_mutual,450,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,450,balance,balance_graph_repaired,nDCG@10,10,0.18457569677956817,0.18457569677956817,0.0
fiqa,ms1_drop_mutual,450,balance,balance_graph_repaired,nDCG@20,20,0.18457569677956817,0.18457569677956817,0.0
fiqa,ms1_drop_mutual,450,balance,balance_graph_repaired,MRR,,0.1111111111111111,0.1111111111111111,0.0
fiqa,ms1_drop_mutual,450,balance,balance_graph_repaired,MAP,,0.1111111111111111,0.1111111111111111,0.0
fiqa,ms1_drop_mutual,450,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,450,markov,markov_graph_repaired,nDCG@10,10,0.17723928678404774,0.17723928678404774,0.0
fiqa,ms1_drop_mutual,450,markov,markov_graph_repaired,nDCG@20,20,0.17723928678404774,0.17723928678404774,0.0
fiqa,ms1_drop_mutual,450,markov,markov_graph_repaired,MRR,,0.1,0.1,0.0
fiqa,ms1_drop_mutual,450,markov,markov_graph_repaired,MAP,,0.1,0.1,0.0
fiqa,ms1_drop_mutual,450,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.23719771276929622,0.23719771276929622,0.0
fiqa,ms1_drop_mutual,450,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.23719771276929622,0.23719771276929622,0.0
fiqa,ms1_drop_mutual,450,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.23719771276929622,0.23719771276929622,0.0
fiqa,ms1_drop_mutual,450,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.2,0.2,0.0
fiqa,ms1_drop_mutual,450,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.2,0.2,0.0
fiqa,ms1_drop_mutual,450,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.3065735963827292,0.3065735963827292,0.0
fiqa,ms1_drop_mutual,450,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.3065735963827292,0.3065735963827292,0.0
fiqa,ms1_drop_mutual,450,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.3065735963827292,0.3065735963827292,0.0
fiqa,ms1_drop_mutual,450,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.3333333333333333,0.3333333333333333,0.0
fiqa,ms1_drop_mutual,450,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.3333333333333333,0.3333333333333333,0.0
fiqa,ms1_drop_mutual,450,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,450,topological_repaired,topological_repaired,nDCG@10,10,0.19342640361727081,0.19342640361727081,0.0
fiqa,ms1_drop_mutual,450,topological_repaired,topological_repaired,nDCG@20,20,0.19342640361727081,0.19342640361727081,0.0
fiqa,ms1_drop_mutual,450,topological_repaired,topological_repaired,MRR,,0.125,0.125,0.0
fiqa,ms1_drop_mutual,450,topological_repaired,topological_repaired,MAP,,0.125,0.125,0.0
fiqa,ms1_drop_mutual,450,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,450,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.20438239758848611,0.20438239758848611,0.0
fiqa,ms1_drop_mutual,450,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.20438239758848611,0.20438239758848611,0.0
fiqa,ms1_drop_mutual,450,priority_topological_repaired,priority_topological_repaired,MRR,,0.14285714285714285,0.14285714285714285,0.0
fiqa,ms1_drop_mutual,450,priority_topological_repaired,priority_topological_repaired,MAP,,0.14285714285714285,0.14285714285714285,0.0
fiqa,ms1_drop_mutual,452,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,copeland,copeland_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,copeland,copeland_graph_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,copeland,copeland_graph_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,copeland,copeland_graph_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance,balance_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance,balance_graph_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance,balance_graph_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance,balance_graph_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,markov,markov_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,markov,markov_graph_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,markov,markov_graph_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,markov,markov_graph_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,topological_repaired,topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,topological_repaired,topological_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,topological_repaired,topological_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,topological_repaired,topological_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,priority_topological_repaired,priority_topological_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,452,priority_topological_repaired,priority_topological_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland,copeland_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland,copeland_graph_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland,copeland_graph_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland,copeland_graph_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance,balance_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance,balance_graph_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance,balance_graph_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance,balance_graph_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,markov,markov_graph_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,markov,markov_graph_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,markov,markov_graph_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,markov,markov_graph_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,topological_repaired,topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,topological_repaired,topological_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,topological_repaired,topological_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,topological_repaired,topological_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,priority_topological_repaired,priority_topological_repaired,MRR,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,453,priority_topological_repaired,priority_topological_repaired,MAP,,0.0,0.0,0.0
fiqa,ms1_drop_mutual,454,copeland,copeland_graph_repaired,nDCG@5,5,0.3903800499921017,0.3903800499921017,0.0
fiqa,ms1_drop_mutual,454,copeland,copeland_graph_repaired,nDCG@10,10,0.5205067333228022,0.5205067333228022,0.0
fiqa,ms1_drop_mutual,454,copeland,copeland_graph_repaired,nDCG@20,20,0.5205067333228022,0.5205067333228022,0.0
fiqa,ms1_drop_mutual,454,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
fiqa,ms1_drop_mutual,454,copeland,copeland_graph_repaired,MAP,,0.6428571428571428,0.6428571428571428,0.0
fiqa,ms1_drop_mutual,454,balance,balance_graph_repaired,nDCG@5,5,0.3903800499921017,0.3903800499921017,0.0
fiqa,ms1_drop_mutual,454,balance,balance_graph_repaired,nDCG@10,10,0.5205067333228022,0.5205067333228022,0.0
fiqa,ms1_drop_mutual,454,balance,balance_graph_repaired,nDCG@20,20,0.5205067333228022,0.5205067333228022,0.0
fiqa,ms1_drop_mutual,454,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
fiqa,ms1_drop_mutual,454,balance,balance_graph_repaired,MAP,,0.6428571428571428,0.6428571428571428,0.0
fiqa,ms1_drop_mutual,454,markov,markov_graph_repaired,nDCG@5,5,0.3903800499921017,0.3903800499921017,0.0
