order,query_id,split,method,budget,budget_frac,ndcg,delta_vs_bm25,topk_overlap_vs_exhaustive,topk_overlap_vs_bm25,kendall_tau_vs_exhaustive
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,fixed_blend,42,0.4,0.9560290452802053,0.18773177839127786,1.0,0.5384615384615384,0.7714285714285715
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,regularized_bt,42,0.4,0.9325172924861036,0.1642200255971762,1.0,0.5384615384615384,0.7523809523809524
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,exhaustive,42,0.4,0.9068250379649666,0.1385277710760392,1.0,0.5384615384615384,1.0
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,initial_bm25,63,0.6,0.7682972668889274,0.0,0.5384615384615384,1.0,0.047619047619047616
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,sparse_copeland,63,0.6,0.9512312000626861,0.18293393317375872,1.0,0.5384615384615384,0.8857142857142857
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,pure_bt_no_prior,63,0.6,0.9068250379649666,0.1385277710760392,0.8181818181818182,0.42857142857142855,0.9238095238095239
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,fixed_blend,63,0.6,0.9374130297304558,0.1691157628415284,1.0,0.5384615384615384,0.8285714285714286
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,regularized_bt,63,0.6,0.943473299121064,0.17517603223213662,1.0,0.5384615384615384,0.8857142857142857
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,exhaustive,63,0.6,0.9068250379649666,0.1385277710760392,1.0,0.5384615384615384,1.0
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,initial_bm25,105,1.0,0.7682972668889274,0.0,0.5384615384615384,1.0,0.047619047619047616
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,sparse_copeland,105,1.0,0.9068250379649666,0.1385277710760392,1.0,0.5384615384615384,1.0
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,pure_bt_no_prior,105,1.0,0.9068250379649666,0.1385277710760392,1.0,0.5384615384615384,1.0
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,fixed_blend,105,1.0,0.9512312000626861,0.18293393317375872,1.0,0.5384615384615384,0.9238095238095239
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,regularized_bt,105,1.0,0.9068250379649666,0.1385277710760392,1.0,0.5384615384615384,1.0
random,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,exhaustive,105,1.0,0.9068250379649666,0.1385277710760392,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,initial_bm25,0,0.0,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,sparse_copeland,0,0.0,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,pure_bt_no_prior,0,0.0,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,fixed_blend,0,0.0,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,regularized_bt,0,0.0,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,exhaustive,0,0.0,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,initial_bm25,1,0.009523809523809525,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,sparse_copeland,1,0.009523809523809525,0.4368949625569334,-0.121115831247534,0.5384615384615384,0.8181818181818182,0.02857142857142857
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,pure_bt_no_prior,1,0.009523809523809525,0.4368949625569334,-0.121115831247534,0.5384615384615384,0.8181818181818182,0.02857142857142857
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,fixed_blend,1,0.009523809523809525,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.047619047619047616
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,regularized_bt,1,0.009523809523809525,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.047619047619047616
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,exhaustive,1,0.009523809523809525,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,initial_bm25,5,0.047619047619047616,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,sparse_copeland,5,0.047619047619047616,0.5789052031080852,0.020894409303617856,0.6666666666666666,0.6666666666666666,0.2761904761904762
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,pure_bt_no_prior,5,0.047619047619047616,0.5789052031080852,0.020894409303617856,0.6666666666666666,0.6666666666666666,0.3142857142857143
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,fixed_blend,5,0.047619047619047616,0.5724626779088695,0.014451884104402124,0.5384615384615384,1.0,0.047619047619047616
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,regularized_bt,5,0.047619047619047616,0.5724626779088695,0.014451884104402124,0.5384615384615384,1.0,0.02857142857142857
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,exhaustive,5,0.047619047619047616,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,initial_bm25,10,0.09523809523809523,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,sparse_copeland,10,0.09523809523809523,0.7756199604526248,0.21760916664815744,0.6666666666666666,0.6666666666666666,0.3523809523809524
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,pure_bt_no_prior,10,0.09523809523809523,0.7756199604526248,0.21760916664815744,0.5384615384615384,0.6666666666666666,0.3333333333333333
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,fixed_blend,10,0.09523809523809523,0.6892158713168092,0.13120507751234178,0.6666666666666666,0.8181818181818182,0.10476190476190476
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,regularized_bt,10,0.09523809523809523,0.6753977009845787,0.11738690718011136,0.6666666666666666,0.8181818181818182,0.06666666666666667
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,exhaustive,10,0.09523809523809523,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,initial_bm25,21,0.2,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,sparse_copeland,21,0.2,0.9818483242455303,0.42383753044106287,0.6666666666666666,0.6666666666666666,0.580952380952381
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,pure_bt_no_prior,21,0.2,1.0,0.4419892061955326,0.6666666666666666,0.6666666666666666,0.6
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,fixed_blend,21,0.2,0.8110722760144377,0.25306148220997027,0.6666666666666666,0.6666666666666666,0.2571428571428571
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,regularized_bt,21,0.2,0.7923583684378549,0.2343475746333875,0.6666666666666666,0.6666666666666666,0.21904761904761905
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,exhaustive,21,0.2,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,initial_bm25,42,0.4,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,sparse_copeland,42,0.4,0.9896062251871525,0.4315954313826851,1.0,0.5384615384615384,0.8285714285714286
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,pure_bt_no_prior,42,0.4,0.9896062251871525,0.4315954313826851,0.8181818181818182,0.6666666666666666,0.7142857142857143
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,fixed_blend,42,0.4,0.8628540832451719,0.3048432894407045,0.8181818181818182,0.5384615384615384,0.5047619047619047
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,regularized_bt,42,0.4,0.8393423304510702,0.2813315366466028,0.6666666666666666,0.6666666666666666,0.42857142857142855
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,exhaustive,42,0.4,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,initial_bm25,63,0.6,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,sparse_copeland,63,0.6,1.0,0.4419892061955326,1.0,0.5384615384615384,0.9238095238095239
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,pure_bt_no_prior,63,0.6,1.0,0.4419892061955326,1.0,0.5384615384615384,0.9047619047619048
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,fixed_blend,63,0.6,0.8826130928198886,0.32460229901542126,0.8181818181818182,0.5384615384615384,0.6
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,regularized_bt,63,0.6,0.943473299121064,0.38546250531659665,0.8181818181818182,0.5384615384615384,0.6571428571428571
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,exhaustive,63,0.6,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,initial_bm25,105,1.0,0.5580107938044674,0.0,0.5384615384615384,1.0,-0.08571428571428572
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,sparse_copeland,105,1.0,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,pure_bt_no_prior,105,1.0,1.0,0.4419892061955326,1.0,0.5384615384615384,0.9428571428571428
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,fixed_blend,105,1.0,1.0,0.4419892061955326,0.8181818181818182,0.5384615384615384,0.7904761904761904
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,regularized_bt,105,1.0,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,866b1a9819f662ac2499be231965ded8e0323c7f,test,exhaustive,105,1.0,1.0,0.4419892061955326,1.0,0.5384615384615384,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,initial_bm25,0,0.0,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,sparse_copeland,0,0.0,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,pure_bt_no_prior,0,0.0,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,fixed_blend,0,0.0,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,regularized_bt,0,0.0,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,exhaustive,0,0.0,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,initial_bm25,1,0.009523809523809525,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,sparse_copeland,1,0.009523809523809525,0.5043776700708298,-0.17997387744965576,0.42857142857142855,0.8181818181818182,0.2571428571428571
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,pure_bt_no_prior,1,0.009523809523809525,0.5043776700708298,-0.17997387744965576,0.42857142857142855,0.8181818181818182,0.2571428571428571
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,fixed_blend,1,0.009523809523809525,0.6295516106099184,-0.05479993691056717,0.42857142857142855,0.8181818181818182,0.2761904761904762
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,regularized_bt,1,0.009523809523809525,0.6295516106099184,-0.05479993691056717,0.42857142857142855,0.8181818181818182,0.2761904761904762
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,exhaustive,1,0.009523809523809525,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,initial_bm25,5,0.047619047619047616,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,sparse_copeland,5,0.047619047619047616,0.7040791436471738,0.019727596126688285,0.6666666666666666,0.6666666666666666,0.3523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,pure_bt_no_prior,5,0.047619047619047616,0.7040791436471738,0.019727596126688285,0.6666666666666666,0.6666666666666666,0.3333333333333333
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,fixed_blend,5,0.047619047619047616,0.7040791436471738,0.019727596126688285,0.6666666666666666,0.6666666666666666,0.3523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,regularized_bt,5,0.047619047619047616,0.7144729184600214,0.03012137093953582,0.6666666666666666,0.6666666666666666,0.3904761904761905
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,exhaustive,5,0.047619047619047616,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,initial_bm25,10,0.09523809523809523,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,sparse_copeland,10,0.09523809523809523,0.7642391575973727,0.07988761007688716,0.6666666666666666,0.5384615384615384,0.44761904761904764
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,pure_bt_no_prior,10,0.09523809523809523,0.5562840298360984,-0.12806751768438718,0.6666666666666666,0.5384615384615384,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,fixed_blend,10,0.09523809523809523,0.7642391575973727,0.07988761007688716,0.6666666666666666,0.5384615384615384,0.44761904761904764
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,regularized_bt,10,0.09523809523809523,0.7275908964412754,0.043239348920789844,0.6666666666666666,0.5384615384615384,0.44761904761904764
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,exhaustive,10,0.09523809523809523,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,initial_bm25,21,0.2,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,sparse_copeland,21,0.2,0.7190932595736889,0.03474171205320331,0.6666666666666666,0.5384615384615384,0.580952380952381
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,pure_bt_no_prior,21,0.2,0.7974049492783576,0.11305340175787204,0.6666666666666666,0.5384615384615384,0.6571428571428571
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,fixed_blend,21,0.2,0.7190932595736889,0.03474171205320331,0.6666666666666666,0.5384615384615384,0.580952380952381
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,regularized_bt,21,0.2,0.7294870343865364,0.045135486866050845,0.6666666666666666,0.5384615384615384,0.5619047619047619
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,exhaustive,21,0.2,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,initial_bm25,42,0.4,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,sparse_copeland,42,0.4,0.8995023444012693,0.21515079688078376,0.8181818181818182,0.42857142857142855,0.6952380952380952
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,pure_bt_no_prior,42,0.4,1.0,0.31564845247951445,0.8181818181818182,0.42857142857142855,0.8476190476190476
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,fixed_blend,42,0.4,0.8995023444012693,0.21515079688078376,0.8181818181818182,0.42857142857142855,0.6952380952380952
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,regularized_bt,42,0.4,0.9427731067700877,0.2584215592496022,1.0,0.42857142857142855,0.7904761904761904
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,exhaustive,42,0.4,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,initial_bm25,63,0.6,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,sparse_copeland,63,0.6,0.9818483242455303,0.2974967767250447,1.0,0.42857142857142855,0.9238095238095239
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,pure_bt_no_prior,63,0.6,1.0,0.31564845247951445,0.8181818181818182,0.42857142857142855,0.8476190476190476
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,fixed_blend,63,0.6,0.9818483242455303,0.2974967767250447,1.0,0.42857142857142855,0.9238095238095239
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,regularized_bt,63,0.6,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,0.9047619047619048
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,exhaustive,63,0.6,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,initial_bm25,105,1.0,0.6843515475204855,0.0,0.42857142857142855,1.0,0.29523809523809524
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,sparse_copeland,105,1.0,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,pure_bt_no_prior,105,1.0,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,0.9809523809523809
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,fixed_blend,105,1.0,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,regularized_bt,105,1.0,1.0,0.31564845247951445,1.0,0.42857142857142855,0.9809523809523809
random,8bb3a478db8951f42198a885d7245d58036ba55c,dev,exhaustive,105,1.0,0.9896062251871525,0.3052546776666669,1.0,0.42857142857142855,1.0
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,initial_bm25,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.42857142857142855
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,sparse_copeland,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.42857142857142855
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,pure_bt_no_prior,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.42857142857142855
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,fixed_blend,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.42857142857142855
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,regularized_bt,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.42857142857142855
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,exhaustive,0,0.0,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,initial_bm25,1,0.009523809523809525,0.8687949224876582,0.0,0.6666666666666666,1.0,0.42857142857142855
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,sparse_copeland,1,0.009523809523809525,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,pure_bt_no_prior,1,0.009523809523809525,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,fixed_blend,1,0.009523809523809525,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
